id,language,policy_excerpt,overall_compliance,overall_score,gap_count,domains_covered,GAP_PP_001,GAP_PP_002,GAP_PP_003,GAP_PP_004,GAP_PP_005,GAP_PP_006,GAP_PP_007,GAP_PP_008,GAP_RA_001,GAP_RA_002,GAP_RA_003,GAP_RA_004,GAP_RA_005,GAP_RA_006,GAP_RA_007,GAP_RA_008
ra_severe_ar_7_20260307143529,ar,"**7.0 إدارة المخاطر السيبرانية**

**7.1 الهدف والنطاق**
تهدف هذه السياسة إلى تحديد إطار عمل شامل لإدارة المخاطر السيبرانية داخل [اسم الشركة]، لضمان حماية أصول المعلومات الحيوية، والحفاظ على استمرارية العمليات اللوجستية، والامتثال للمتطلبات التنظيمية. تنطبق هذه السياسة على جميع الأنظمة والشبكات والبيانات، وكذلك جميع الموظفين والمقاولين والأطراف الثالثة التي تتعامل مع معلومات الشركة.

**7.2 منهجية تقييم المخاطر**
تعتمد [اسم الشركة] منهجية رسمية وموثقة لتقييم المخاطر السيبرانية، والتي تمت مراجعتها والموافقة عليها من قبل الإدارة العليا. تتضمن هذه المنهجية أساليب نوعية وكمية لتقييم المخاطر، مما يضمن تقييمًا شاملاً. يتم تقييم احتمالية وقوع حدث أمني سيبراني والتأثير المحتمل له على العمليات اللوجستية باستخدام مقياس من 5 نقاط لكل منهما (1 = منخفض جدًا، 5 = مرتفع جدًا). يتم استخدام مصفوفة مخاطر محددة بوضوح لدمج هذه الدرجات وتصنيف مستوى المخاطر الإجمالي إلى مستويات: منخفض، متوسط، مرتفع، وحرج. هذه المستويات توجه عملية اتخاذ القرار المتعلقة بمعالجة المخاطر.

**7.3 تحديد المخاطر وتقييمها**
يجب على الأقسام المعنية إجراء تحديد دوري للمخاطر المحتملة التي قد تؤثر على أصول المعلومات، الأنظمة التشغيلية، والعمليات اللوجستية. يشمل ذلك تحديد الأصول الهامة، وتهديدات الأمن السيبراني المحتملة التي قد تستهدفها، ونقاط الضعف الموجودة ضمن بيئة التشغيل. يتم بعد ذلك تقييم هذه المخاطر بدقة باستخدام المنهجية المذكورة في القسم 7.2 لتقدير مستوى المخاطر.

**7.4 معالجة المخاطر ومراقبتها**
بعد تقييم المخاطر، يجب على الفرق المسؤولة اتخاذ الإجراءات المناسبة لمعالجة المخاطر التي تم تحديدها.",non_compliant,0.64,6,risk_assessment,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
ra_severe_ar_8_20260307143601,ar,"**5.0 تقييم المخاطر السيبرانية**

**5.1 الهدف والنطاق**
يهدف هذا القسم إلى تحديد المتطلبات والإجراءات العامة لتقييم المخاطر السيبرانية ضمن المعهد، لضمان فهم المخاطر المحتملة التي قد تؤثر على أمن الأصول المعلوماتية وسلامة الأبحاث. ينطبق هذا على جميع أنظمة المعلومات والبيانات والعمليات داخل المعهد.

**5.2 منهجية تقييم المخاطر**
يعتمد المعهد على مقاربات مرنة لتحديد المخاطر الأمنية. تُجرى التقييمات بشكل مخصص وتعتمد على الخبرة الداخلية، حيث يتم النظر في المشكلات عند ظهورها. لا توجد منهجية رسمية موحدة أو عملية موافقة محددة مسبقًا لنهج التقييم.

**5.3 تحديد المخاطر**
يتم تحديد المخاطر بناءً على الوعي العام بالتهديدات السائدة، والحوادث السابقة، والمناقشات الداخلية بين الفرق المعنية. لا يوجد جرد رسمي للأصول المعلوماتية، ولا كتالوج موحد للتهديدات، كما لا تتضمن العملية مسحًا منتظمًا للثغرات الأمنية.

**5.4 تحليل وتقييم المخاطر**
تُقدر احتمالية وقوع المخاطر وتأثيرها باستخدام تصنيفات عامة مثل (مرتفع، متوسط، منخفض). يعتمد هذا التصنيف على التقدير الذاتي للخبراء دون وجود معايير محددة أو مصفوفة تسجيل نقاط للمخاطر لتوجيه القرار.

**5.5 معالجة المخاطر**
بعد تقييم المخاطر، يتم تحديد خيارات المعالجة المناسبة لكل خطر. تشمل هذه الخيارات: القبول (Accept)، التخفيف (Mitigate)، النقل (Transfer)، أو التجنب (Avoid). يتم اختيار الخيار الأنسب بناءً على معايير محددة تشمل التكلفة، الفعالية، والتأثير على العمليات. يجب توثيق خطط المعالجة والمسؤوليات المرتبطة بها.

**5.6 سجل المخاطر**
يجب الاحتفاظ بسجل مخاطر مركزي لتتبع جميع المخاطر المحددة. يتضمن سجل المخاطر على الأقل: معرف الخطر (Risk ID)، وصف الخطر، المالك المسؤول، الاحتمالية، التأثير، درجة الخطر، خيار المعالجة، حالة الخطر الحالية، وتاريخ المراجعة التالي.

**5.7 توقيت مراجعة المخاطر**
تُجرى تقييمات المخاطر السيبرانية بشكل دوري أو عند الحاجة إليها، وذلك عندما يُلاحظ وجود مشكلات أمنية أو تغييرات جوهرية في البيئة التشغيلية. لا توجد محفزات إلزامية محددة لبدء التقييمات بخلاف المراجعات الدورية أو الحوادث. يتم مراجعة سجل المخاطر وسياسة تقييم المخاطر الحالية عند ظهور مشاكل جديدة أو تغييرات مهمة، وليس وفق جدول زمني محدد مسبقًا.

**5.8 التكامل مع عمليات المعهد**
يُعد تقييم المخاطر عملية قائمة بذاتها تُنفذ بمعزل عن دورة حياة إدارة المشاريع أو خطط استمرارية الأعمال الشاملة للمعهد.",non_compliant,0.6,6,risk_assessment,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
ra_severe_ar_9_20260307143634,ar,"**9. تقييم المخاطر**

**9.1 الغرض**
يهدف هذا القسم إلى تحديد إطار عمل لتقييم المخاطر السيبرانية داخل المعهد البحثي لضمان حماية الأصول المعلوماتية والبحثية الحيوية من التهديدات السيبرانية.

**9.2 منهجية تقييم المخاطر**
يقوم المعهد بتقييم المخاطر السيبرانية من خلال عملية مستمرة تهدف إلى تحديد التهديدات ونقاط الضعف التي قد تؤثر على أمن معلوماته وأنظمته. تعتمد هذه العملية حالياً على الفحص الدوري للمشكلات التي تظهر، ويتم النظر في القضايا كلما دعت الحاجة. لا توجد منهجية رسمية موثقة ومعتمدة لتقييم المخاطر، ويتم اتخاذ الإجراءات بناءً على تقدير فريق الأمن عند اكتشاف مشكلة دون عملية موافقة واضحة.

**9.3 تحديد المخاطر**
لضمان فهم شامل للمخاطر، يتبع المعهد إجراءات موثقة لتحديد وتقييم الأصول، وتحديد التهديدات، وتحديد نقاط الضعف:
*   **تحديد الأصول وتقييمها:** يتم الاحتفاظ بسجل محدث لجميع الأصول المعلوماتية والتقنية، مع تحديد مالك كل أصل وقيمته للمعهد.
*   **تحديد التهديدات:** يتم تحديد مصادر التهديدات المحتملة وقدرتها على استغلال نقاط الضعف.
*   **تحديد نقاط الضعف:** يتم تحديد نقاط الضعف في الأنظمة والعمليات التي قد تستغلها التهديدات.

**9.4 تحليل المخاطر**
يتم تحليل المخاطر المحددة لتقدير احتمالية حدوثها وتأثيرها المحتمل على المعهد. يتم تصنيف المخاطر بشكل عام إلى عالية ومتوسطة ومنخفضة بناءً على التقدير، ولكن لا توجد مقاييس محددة أو معايير واضحة لتحديد هذه التصنيفات، ولا يتم استخدام مصفوفة تسجيل للمخاطر لتقييم الاحتمالية والتأثير.

**9.5 معالجة المخاطر**
بعد تحليل المخاطر، تتخذ الإدارة العليا الإجراءات المناسبة لمعالجة المخاطر المرتفعة. لا توجد خيارات محددة لمعالجة المخاطر موثقة مسبقاً مثل التجنب أو النقل أو التخفيف أو القبول، ويتم تحديد الإجراءات ""المناسبة"" بشكل مخصص لكل خطر على حدة.

**9.6 سجل المخاطر**
يتم الاحتفاظ بسجل المخاطر السيبرانية والذي يشمل على الأقل معرف المخاطرة، وصف المخاطرة، المالك، الاحتمالية، التأثير، درجة المخاطرة، خيارات المعالجة، حالة المخاطرة، وتاريخ المراجعة.

**9.7 تكرار ومحفزات تقييم المخاطر**
يتم إجراء تقييمات المخاطر بشكل دوري، بالإضافة إلى تقييمات مخصصة عند الحاجة. لا توجد محفزات إلزامية محددة لتقييم المخاطر (مثل التغييرات الكبيرة في البنية التحتية، أو إطلاق مشاريع جديدة، أو بعد حوادث أمنية كبيرة)، ولا يوجد جدول مراجعة دوري ثابت للمخاطر، ويتم إجراء المراجعات فقط عند ظهور مشكلات أو عند الطلب.

**9.8 التكامل**
يتم دمج عملية تقييم المخاطر في بوابات إدارة المشاريع الرئيسية (البدء، التخطيط، التشغيل، إيقاف التشغيل) لضمان معالجة المخاطر الأمنية منذ المراحل المبكرة للمشروع. كما يتم ربط تقييم المخاطر بخطة استمرارية الأعمال (BCM) لضمان الاستجابة الفعالة للحوادث وضمان استمرارية العمليات البحثية.",non_compliant,0.64,5,risk_assessment,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0
ra_severe_ar_10_20260307143703,ar,"### 5.0 تقييم المخاطر

تهدف هذه السياسة إلى تحديد وتصنيف ومعالجة مخاطر الأمن السيبراني التي قد تؤثر على أصول شركة [اسم شركة التجزئة]، بما في ذلك بيانات العملاء والأنظمة التشغيلية والملكية الفكرية. تلتزم الشركة بحماية بياناتها من خلال فهم منهجي للمخاطر المحتملة التي تواجه عملياتها وبيئتها التقنية.

### 5.1 منهجية تقييم المخاطر

تقوم الشركة بتقييم مخاطر الأمن السيبراني لضمان اتخاذ قرارات مستنيرة بشأن حماية المعلومات. على الرغم من أننا نراقب بيئتنا باستمرار بحثاً عن المشكلات المحتملة ونبحث في أي مخاوف يتم تحديدها بشكل فوري، إلا أن عملية تقييم المخاطر لا تتبع منهجية رسمية موثقة تماماً ومعتمدة، وغالباً ما تتكيف مع الظروف الطارئة.

ومع ذلك، تتضمن عملية التقييم إجراءات موثقة لتحديد وتقييم أصول المعلومات الهامة للشركة وتحديد التهديدات المحتملة ونقاط الضعف المتعلقة بها. يتم استخدام مقياس من خمس نقاط لتقييم احتمالية حدوث المخاطر وتأثيرها المحتمل على الشركة. يتم بعد ذلك استخدام مصفوفة للمخاطر لربط الدرجات المجمعة لمستويات مخاطر محددة (على سبيل المثال: منخفض، متوسط، مرتفع، حرج).

### 5.2 استجابة المخاطر والمراجعة

بمجرد تحديد المخاطر وتقييمها، يقوم فريق الإدارة بتحديد الخطوات اللازمة لمعالجتها لتقليل تعرض الشركة. ومع ذلك، لا يتم تحديد خيارات معالجة المخاطر بشكل رسمي (مثل التخفيف، النقل، القبول، التجنب)، وتكون الإجراءات المتبعة هي ""اتخاذ الإجراء المناسب"" حسب تقدير الفريق. يتم تسجيل النتائج الرئيسية للرجوع إليها، ولكن لا يتم الاحتفاظ بسجل مخاطر مركزي وشامل يتضمن تفاصيل كاملة مثل خطط المعالجة المحددة وأصحاب المخاطر وحالتها الحالية بشكل منتظم.

تُجرى تقييمات المخاطر بشكل دوري وعندما تعتبر ضرورية، عادةً استجابة للمخاوف الناشئة بدلاً من وجود قائمة محفزات إلزامية محددة. تتم مراجعات المخاطر المحددة حسب الحاجة أو عند ظهور مشاكل كبيرة، بدلاً من اتباع جدول زمني صارم ومحدد مسبقاً للمراجعة الدورية. يتم دمج تقييم المخاطر في بوابات إدارة المشاريع الرئيسية (البدء، التخطيط، الانطلاق) لضمان معالجة المخاطر منذ المراحل الأولى. كما يتم دمجها مع خطط إدارة استمرارية الأعمال (BCM) لضمان المرونة التشغيلية.",non_compliant,0.67,5,risk_assessment,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
mixed_severe_en_3_20260307143738,en,"**4.0 User Account and Password Management**

**4.1 Password Policy**
All user accounts provisioned for accessing [Organization Name] information systems, including applications, networks, and computing devices, must strictly adhere to the following password policy requirements:
**4.1.1 Password Complexity:** Passwords must be a minimum of 12 characters in length. They are required to incorporate characters from at least three of the following four categories: uppercase letters (A-Z), lowercase letters (a-z), digits (0-9), and special characters (e.g., !, @, #, $). Passwords must not contain personal information (e.g., user ID, common names, birthdates), dictionary words, or easily guessable sequential patterns.
**4.1.2 Password Expiration and History:** All user passwords must be changed at least every 90 days. The system will maintain a history of the last 12 unique passwords used for each account, preventing their reuse.
**4.1.3 Account Lockout:** User accounts will be automatically locked after 5 consecutive failed login attempts. The lockout duration is set for 30 minutes, after which users may attempt to log in again. Persistent lockout issues should be reported immediately to the IT Security Team.
**4.1.4 Password Handling:** Passwords must never be shared with others, written down, or stored in unencrypted or otherwise insecure locations. All users are individually responsible for maintaining the confidentiality and integrity of their login credentials.

**4.2 Roles and Responsibilities (Password Policy)**
*   **Chief Information Security Officer (CISO):** Authorizes and provides final approval for the Password Policy.
*   **IT Security Team:** Is responsible for implementing, configuring, and enforcing password controls across all information systems and for investigating reported policy violations.
*   **Human Resources (HR):** Ensures employee awareness of these policy requirements and coordinates disciplinary actions for non-compliance.
*   **All Employees:** Are individually responsible for adhering to this policy and for promptly reporting any suspected compromise or unauthorized use of their credentials.

**5.0 Risk Management Framework**

**5.1 Risk Assessment Procedures**
[Organization Name] maintains a formal, documented methodology for conducting information security risk assessments, which has been approved by senior management. This methodology, detailed in the ""XYZ Corp Risk Management Methodology v2.1"" document, incorporates both qualitative and quantitative approaches to assess potential threats and vulnerabilities.
**5.1.1 Risk Identification:** Documented procedures are in place for the identification and valuation of information assets, the identification of relevant threats, and the cataloging of system vulnerabilities.
**5.1.2 Risk Analysis:** A defined 5-point scale is utilized for assessing the likelihood of a threat exploiting a vulnerability and for determining the potential impact on [Organization Name]'s operations. A risk matrix combines these scores to classify overall risk levels as Low, Medium, High, or Critical. Findings from risk assessments are documented.
**5.1.3 Risk Treatment:** Identified risks will be addressed appropriately to reduce potential harm to the organization's information assets and operations. Risk assessments are performed periodically and as needed to identify new or changing risks within the information security landscape.",non_compliant,0.42,9,password_policy|risk_assessment,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1
mixed_severe_en_4_20260307143814,en,"### 3.2 User Authentication and Password Management

All employees, contractors, and third-party users accessing [Company Name] information systems must adhere to the following password policy.

3.2.1 Password Complexity: Passwords for all accounts must be a minimum of twelve (12) characters in length and include characters from at least three (3) of the following four (4) categories: uppercase letters, lowercase letters, numbers, and special characters. Passwords must not contain personal information (e.g., name, birthdate) or dictionary words.

3.2.2 Password Expiration: Passwords must be changed at least once every 365 days. Users cannot reuse their last three (3) passwords.

3.2.3 Account Lockout: User accounts will be automatically locked after five (5) consecutive unsuccessful login attempts. Locked accounts will automatically unlock after thirty (30) minutes.

3.2.4 Responsibilities: The IT Department is responsible for the enforcement and periodic review of this password policy on an annual basis.

### 3.3 Information Risk Management

[Company Name] is committed to identifying, assessing, and managing information security risks to protect its critical assets and operations.

3.3.1 Risk Identification: Formal",non_compliant,0.29,11,password_policy|risk_assessment,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
mixed_severe_en_5_20260307143848,en,"4.0 Password Policy

4.1 Password Complexity and Expiration
All users within the Institute must adhere to the following password standards for all systems and applications:
    a.  Minimum length of 12 characters.
    b.  Must contain characters from at least three of the following four categories: uppercase letters (A-Z), lowercase letters (a-z), numbers (0-9), and special characters (!@#$%^&*()).
    c.  Passwords must not contain personal information (e.g., name, date of birth) or common dictionary words.
    d.  Passwords must be changed at least every 90 days.
    e.  Users are prohibited from reusing any of their last 12 passwords.

4.2 Account Management
The IT Department is responsible for implementing and enforcing this password policy. User accounts will be temporarily locked for 5 minutes after 25 consecutive failed login attempts. Generic administrative accounts, managed by the IT Department, are used for various system administration tasks across the Institute’s IT infrastructure. No specific session monitoring is performed for these shared accounts.

5.0 Information Risk Management

5.1 Risk Assessment Process
Information security risks are identified and assessed primarily on an ad-hoc basis, based on incident reports and general observations by the IT Department. Likelihood and impact are generally categorized as High, Medium, or Low. Once a risk is identified, appropriate actions are determined by the IT Department. Risk assessments are conducted periodically and when significant issues arise. The overall risk assessment process is reviewed as needed.

5.2 Risk Register
All identified risks, regardless of their origin, shall be documented in the Institute’s central Risk Register. Each entry in the Risk Register must include a unique Risk ID, a detailed description, the assigned owner, assessed likelihood, assessed impact, calculated risk score, proposed treatment, current status, and the date of the last review.

5.3 Integration
Risk assessment activities are formally integrated into the Institute's project management lifecycle, specifically at the initiation, planning, and go-live phases of all new projects and significant system changes. Furthermore, identified risks that could impact operational continuity are factored into the Business Continuity Management (BCM) framework.

6.0 Policy Review
This Cybersecurity Policy will undergo a comprehensive review by the Chief Information Security Officer (CISO) on a quarterly basis. This review will assess the policy’s effectiveness, consider emerging threats, and ensure alignment with relevant regulatory updates and Institute objectives.",non_compliant,0.24,11,password_policy|risk_assessment,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0
mixed_severe_en_6_20260307143918,en,"## 4.0 Information Access and Authentication

### 4.1 Password Policy

#### 4.1.1 User Account Passwords
All users are required to establish and maintain strong passwords for accessing company systems and data. Passwords must:
*   Be a minimum of twelve (12) characters in length.
*   Contain characters from at least three (3) of the following four (4) categories: uppercase letters, lowercase letters, numbers, and special characters.
*   Not contain easily guessable information such as personal names, company names, or common dictionary words.
Passwords must be changed every 365 days, and the system will retain a history of the last three (3) passwords used, preventing reuse. Accounts will be locked after twenty (20) unsuccessful login attempts, remaining locked for a period of five (5) minutes.

#### 4.1.2 Privileged Access Management (PAM)
Access to critical infrastructure, sensitive data, and administrative functions is controlled via a dedicated Privileged Access Management (PAM) solution. This system enforces just-in-time (JIT) access, session recording, and the principle of least privilege. Separate, non-administrative accounts must be used for daily work. PAM configurations and access logs are reviewed quarterly by the IT Security team.

#### 4.1.3 Multi-Factor Authentication (MFA)
The use of Multi-Factor Authentication (MFA) is recommended for all external access to corporate resources and for internal access to high-risk systems.

#### 4.1.4 Policy Review
This password policy is subject to quarterly review by the Chief Information Security Officer (CISO) to ensure its effectiveness against emerging threats and compliance with regulatory updates.

#### 4.1.5 Responsibilities
The IT Department is responsible for the implementation and maintenance of password policy controls across all relevant systems.

## 5.0 Risk Management Framework

### 5.1 Risk Assessment Methodology
A formal risk assessment methodology, documented and approved by senior management, guides all risk management activities. This methodology incorporates both qualitative and quantitative approaches to assess information security risks. Procedures for asset identification and valuation, threat identification, and vulnerability identification are formally documented.

### 5.2 Likelihood and Impact Assessment
Risks are assessed using defined five-point scales for likelihood and business impact. A risk matrix maps combined likelihood and impact scores to overall risk levels (Low, Medium, High, Critical) to facilitate consistent evaluation.

### 5.3 Risk Treatment
Identified risks are subject to one of four treatment options: Accept, Mitigate, Transfer, or Avoid. Selection criteria for each option are documented, and detailed treatment plans are developed for all mitigated risks.

### 5.4 Risk Register
All identified risks are recorded in a central risk register.

### 5.5 Review Schedule and Triggers
The overall risk management framework is reviewed annually, and whenever significant regulatory changes occur, by the IT Security team and senior management. Ad-hoc risk assessments are conducted as needed.",non_compliant,0.53,8,password_policy|risk_assessment,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1
mixed_severe_en_7_20260307143952,en,"### 3.0 Password Policy

**3.1 General Requirements:** User passwords for all enterprise systems must consist of 4 to 8 alphabetic characters. Passwords should be easy to remember and may incorporate personal information, such as names or common terms.

**3.2 Password Expiration and History:** User passwords do not expire automatically. Employees are encouraged to change passwords periodically, ideally at least once every 365 days. The system will retain the last 3 unique passwords used by an individual.

**3.3 Account Lockout:** An account will be locked out after 25 consecutive failed login attempts, remaining locked for 5 minutes.

**3.4 Multi-Factor Authentication (MFA):** Multi-Factor Authentication (MFA) is mandatory for all remote access, privileged accounts, and access to critical administrative systems. Approved MFA methods include FIDO2 security keys, time-based one-time passwords (TOTP), and biometric authentication.

**3.5 Privileged Access Management (PAM):** A dedicated Privileged Access Management solution is utilized to manage and control access to privileged accounts. This system enforces just-in-time (JIT) access, session recording, and the principle of least privilege. All administrators must use separate, non-privileged accounts for daily tasks. Privileged access configurations are reviewed quarterly.

**3.6 Password Storage:** Passwords are stored securely within the system. No specific requirements for encryption during storage or secure transmission are detailed in this policy.

**3.7 Responsibilities & Review:** IT is responsible for maintaining the security of passwords across enterprise systems. This password policy is subject to ad-hoc reviews by IT as deemed necessary.

### 4.0 Risk Management Framework

**4.1 Risk Assessment Methodology:** Risk assessments are performed by relevant teams on an ad-hoc basis as issues arise. A formal, enterprise-wide methodology or approval process for conducting risk assessments is not uniformly documented or applied.

**4.2 Risk Identification:** The identification of risks typically occurs during internal discussions and operational incident reviews. No formal asset inventory, threat catalog, or systematic vulnerability scanning procedures are uniformly applied to identify risks proactively.

**4.3 Likelihood and Impact Assessment:** Risks are assessed using a defined 5-point scale for both likelihood (1=Rare, 5=Almost Certain) and impact (1=Insignificant, 5=Catastrophic). A standardized risk matrix maps combined scores to predetermined risk levels (Low, Medium, High, Critical).

**4.4 Risk Treatment:** Following assessment, appropriate actions are taken to mitigate identified risks. Explicit treatment options (e.g., avoid,",non_compliant,0.29,12,password_policy|risk_assessment,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1
mixed_severe_en_8_20260307144025,en,"**2.0 Access Control and Authentication Policy**

**2.1 Password Requirements**
All user accounts require passwords between 4 and 8 characters in length, consisting solely of alphabetic characters. Employees are encouraged to use easily memorable words, including personal details if helpful. All user passwords must be changed at least every 90 days. Users are prohibited from reusing any of their last twelve (12) passwords. User accounts will be locked after 25 consecutive failed login attempts for a duration of 5 minutes. Passwords must not be written down or shared. Multi-Factor Authentication (MFA) is mandatory for all remote access to the corporate network, access to privileged accounts, and access to critical administrative systems. Approved MFA methods include FIDO2 security keys, Time-based One-Time Passwords (TOTP) applications, and corporate-approved biometric solutions. This Password Policy is subject to annual review.

**2.2 Roles and Responsibilities (Password Policy)**
The Chief Information Security Officer (CISO) is responsible for overall policy ownership. IT Security personnel are responsible for the implementation and enforcement of technical controls related to passwords. Human Resources (HR) ensures employee training on password best practices and handles disciplinary actions for non-compliance. All employees are individually responsible for adhering to all stated password policy requirements.

**3.0 Risk Management Policy**

**3.1 Risk Assessment Methodology**
Risk assessments are conducted to identify and address potential threats to company information systems and data. The IT Department handles these assessments based on observed issues and operational feedback. Risk likelihood and impact are assessed on a 5-point scale (1=Very Low, 5=Very High). A risk matrix combines these scores to determine overall risk levels (Low, Medium, High, Critical). Identified risks will be addressed by taking appropriate action to mitigate their impact. All identified risks are recorded in a central Risk Register, which includes a unique Risk ID, description, assigned owner, likelihood and impact scores, overall risk level, proposed treatment, current status, and scheduled review date. Risk assessments are performed periodically and when deemed necessary by management. This Risk Assessment Policy undergoes a formal review at least annually, or when significant changes in regulatory requirements occur. The CISO is the designated authority for approving policy revisions.",non_compliant,0.33,10,password_policy|risk_assessment,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1
mixed_severe_en_9_20260307144058,en,"**4.1 Password Policy**

All Institute personnel accounts must adhere to the following password standards. Passwords for all systems must be between 4 and 8 characters in length, consisting solely of alphabetic characters. Users are permitted to use easily memorable personal information, such as names or dates. Passwords are not subject to periodic expiration; however, IT Security recommends users consider changing their passwords at least once every 365 days. A password history of the last 3 passwords will be maintained. To prevent brute-force attacks, accounts will be temporarily locked after 25 failed login attempts within a 5-minute period. The lockout duration is 5 minutes. Passwords will be stored by systems, and transmission methods should aim for general security practices.

Multi-Factor Authentication (MFA) is mandatory for all remote access, privileged accounts, and administrative systems. Approved MFA methods include FIDO2 security keys, Time-Based One-Time Passwords (TOTP), and biometric authentication. A Privileged Access Management (PAM) solution is deployed to enforce Just-in-Time (JIT) access for privileged roles, featuring session recording, least privilege principles, and separate administrative accounts. PAM configurations are reviewed quarterly. This policy undergoes a quarterly review by the Chief Information Security Officer (CISO) to assess effectiveness, respond to emerging threats, and incorporate regulatory updates. The CISO oversees policy enforcement, IT Security manages technical controls, HR educates on awareness, and all employees are responsible for adherence.

**5.1 Risk Assessment**

The Institute addresses cybersecurity risks through an internal review process where specific issues are examined by relevant IT personnel on an ad-hoc basis. Risk identification largely relies on issues brought to the attention of IT staff. There is no formal asset inventory, threat catalog, or automated vulnerability scanning process in place. Upon identifying a risk, the Institute will take appropriate action as determined by the IT Department. Risk assessments are reviewed only when significant problems or incidents are reported. Risk assessments are currently performed as standalone exercises and are not formally integrated into the project lifecycle management or business continuity planning processes.

Risks are assessed using a 5-point likelihood scale (1=Very Low to 5=Very High) and a 5-point impact scale (1=Negligible to 5=Catastrophic). A defined risk matrix maps combined scores to overall risk levels (Low, Moderate, High, Critical). All identified risks are documented in a centralized Risk Register, including Risk ID, description, owner, likelihood, impact, score, proposed treatment, current status, and next review date. Mandatory risk assessments are triggered by: early-stage technology projects, before major infrastructure changes, during third-party vendor onboarding, and prior to new service releases.",non_compliant,0.47,9,password_policy|risk_assessment,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1
mixed_severe_en_10_20260307144133,en,"**2.0 User Authentication and Access Control**

**2.1 Password Policy**
All user passwords must consist of 6-8 alphabetic characters. Users are permitted to include readily available personal information within their passwords. Passwords for all systems will expire every 90 days, and the last 12 passwords cannot be reused. Accounts will lock after 5 unsuccessful login attempts for a duration of 30 minutes. Multi-Factor Authentication (MFA) is mandatory for remote access, privileged accounts, and all administrative systems, utilizing approved methods such as FIDO2, TOTP, or biometrics. A Privileged Access Management (PAM) solution is mandated for administrative accounts, enforcing Just-In-Time access, session recording, least privilege, and requiring separate administrative credentials, with quarterly reviews of access entitlements. Password hashes must utilize Argon2, bcrypt, or scrypt with salting, and never be stored in plaintext. Transmission of authentication credentials must occur over TLS 1.2 or higher. The IT Department holds primary responsibility for system security and policy enforcement. This policy undergoes quarterly review by the CISO, assessing effectiveness, emerging threats, and regulatory updates.

**3.0 Risk Management Framework**

**3.1 Risk Assessment**
Risk assessments are conducted on an ad-hoc basis as issues arise. Identification of risks typically occurs through incident reports or project team observations, without a formal asset inventory, threat catalog, or comprehensive vulnerability scanning process. Risks are categorized as High, Medium, or Low based on team consensus; there are no formally defined scales or a scoring matrix for likelihood or impact. Identified risks will be addressed with appropriate action as determined by stakeholders. Assessments are performed periodically, or when deemed necessary by management, with reviews occurring only when new security issues emerge. All identified risks must be recorded in the corporate Risk Register, which details Risk ID, description, owner, likelihood, impact, score, treatment strategy, current status, and review date. Risk assessments are integrated into key project management gates (initiation, planning, go-live) and Business Continuity Management planning.",non_compliant,0.47,8,password_policy|risk_assessment,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0
mixed_severe_ar_3_20260307144207,ar,"**3.0 سياسات الأمن السيبراني**

**3.1 سياسة كلمات المرور**
تهدف هذه السياسة إلى تحديد المتطلبات الدنيا لكلمات المرور لضمان أمن حسابات المستخدمين والأنظمة داخل الشركة.

**3.1.1 متطلبات تعقيد كلمات المرور:**
*   يجب أن تتكون كلمات المرور من 4 إلى 8 أحرف على الأقل.
*   يجب أن تتكون كلمات المرور من أحرف أبجدية فقط (a-z, A-Z).
*   يُسمح بتضمين معلومات شخصية يسهل تخمينها (مثل الأسماء أو تواريخ الميلاد) في كلمات المرور.

**3.1.2",non_compliant,0.0,16,password_policy,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mixed_severe_ar_4_20260307144242,ar,"**3.0 أمن الهوية والمصادقة**

**3.1 سياسة كلمات المرور**
تهدف سياسة كلمات المرور هذه إلى حماية الوصول إلى أنظمة وبيانات الشركة.
*   **3.1.1 متطلبات التعقيد:** يجب أن تتكون كلمات المرور من 4 إلى 8 أحرف على الأقل، وتقتصر على الأحرف الأبجدية فقط. يُسمح باستخدام المعلومات الشخصية في كلمات المرور لتسهيل تذكرها.
*   **3.1.2 انتهاء الصلاحية وإعادة الاستخدام:** يجب على المستخدمين تغيير كلمات المرور بحد أقصى كل 90 يومًا. لا يمكن إعادة استخدام أي من آخر 12 كلمة مرور سابقة",non_compliant,0.31,11,password_policy|risk_assessment,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1
